OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsReimbursable,IsTrespass,IsUnifiedCommand,LocalIncidentIdentifier,ModifiedBySystem,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,ActiveFireCandidate,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel,x,y
506651,38469249,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/12/2025 8:50:17 AM,,,,,,,,,OSCC,,,,,,LAC-357462,,WF,FI,34.69758,-117.96974,,,{C284F5FF-CC69-465D-9CDA-9BF0F946BA54},,0,,,,,,357462,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2025-CALAC-357462,No Decision,,,,10/12/2025 8:52:58 AM,10/12/2025 8:52:58 AM,1,0,,,{6BBDA353-3102-49A0-8F94-80F3DF788DA4},a7d819ee-adc0-4939-9104-deb84324acc0,,-117.96974,34.69758
506671,38469270,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/12/2025 9:58:41 AM,,,,,,,,,OSCC,,,,,,LAC-357507,,WF,FI,33.99525,-118.1448,,,{343DFD17-0510-4656-9A9E-29399D06204A},,0,,,,,,357507,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-357507,No Decision,,,,10/12/2025 4:03:10 PM,10/12/2025 4:03:10 PM,1,0,,,{ABE9B66E-80D7-4038-B82B-BC788FC52CC5},0e168b5e-1be1-49f6-b417-3366eea5821e,,-118.1448,33.99525
506672,38469271,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/12/2025 11:07:02 AM,,,,,,,,,OSCC,,,,,,MILLER,,WF,FI,34.15755,-117.84313,,,{24FB40B1-4E56-44FF-9FB5-7DFC6F337A1A},,0,,,,,,357548,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-357548,No Decision,,,,10/12/2025 4:03:35 PM,10/12/2025 4:03:43 PM,1,0,,,{E0DE6625-0703-41AA-A508-22D9A8FE5E84},79f313d9-45fa-4df8-8a60-d289b888e018,,-117.84313,34.15755
506674,38469272,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/12/2025 11:11:31 AM,,,,,,,,,OSCC,,,,,,LAC-357554,,WF,FI,34.03822,-118.08231,,,{8E1F166D-38DB-4086-B0DC-DAF2722D4026},,0,,,,,,357554,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-357554,No Decision,,,,10/12/2025 4:05:13 PM,10/12/2025 4:05:13 PM,1,0,,,{D81B24E6-669C-43A7-AB22-BAAEBEE64D16},2720e407-48cb-46e1-9d10-8513b9d1d312,,-118.08231,34.03822
506675,38469273,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,SCDH,,10/12/2025 3:19:50 PM,,,,,,,,,OSCC,,,,,,HAROLD,,WF,FI,34.30775,-118.60581,,,{0F2651BC-9451-4577-A52D-1F38D0DCC571},,0,1,0,1,0,,357703,firecode,,,,Los Angeles,CALACC,06037,,,,OthLoc,Other,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-357703,No Decision,,,,10/12/2025 4:08:49 PM,10/12/2025 4:15:06 PM,1,0,,,{E6D7139C-4A4C-4FCB-B240-BB294F648912},ffb7fa54-8c1b-4f84-812a-c0c17caa2437,,-118.60581,34.30775
506670,38469268,,DEFAULT,,,wildcade,,,CARICC,,,,,,,,,,Undetermined,,,,,10/12/2025 3:55:47 PM,,,,,,,,,ONCC,,,,,,Old Granite Pile RX,,RX,FI,40.908167,-122.836333,,,{EF39CC70-E2BE-45FE-9EC7-C0A0FD7938A6},,0,,,,,,001233,wildcade,,,,Trinity,CARICC,06105,USFS,CASHF,,USFS,Federal,,,,,,,NC04,USFS,CASHF,US-CA,,,,,,2025-CASHF-001233,No Decision,,,,10/12/2025 3:57:24 PM,10/12/2025 3:57:24 PM,1,0,,,{F946B417-9F29-4734-A4FA-6B33FF5D4E22},c8f37de4-270a-41f9-9ec1-af702979acab,,-122.836333,40.908167
506685,38469283,,DEFAULT,,,wildcade,66,1,CASBCC,,,,,,,,,,Undetermined,,,SCDK,,10/12/2025 5:08:51 PM,,,,,,,,,OSCC,,,,,,BLACK ROCK,,WF,FI,34.072105,-116.393112,,,{0FA12FED-4C4B-44FA-B43F-2ED1137A9C58},,0,1,,,,,013828,wildcade,,,,San Bernardino,CASBCC,06071,NPS,CAJTP,,NPS,Federal,,,,,,,SC14,NPS,CAJTP,US-CA,,,,,,2025-CAJTP-013828,No Decision,,,,10/12/2025 5:32:42 PM,10/12/2025 9:24:04 PM,1,0,,,{27E5A065-523E-4E20-99A1-700A8BB60E08},0ad8cf3e-249e-429c-8eba-28f52c7b1610,,-116.38861,34.06603
506697,38469295,,DEFAULT,,,wildcade,0.1,0.1,ARAOC,,,,,,,,,,Undetermined,,,,,10/12/2025 6:08:35 PM,,,,,,,,,SACC,,,,,,Soutthern 1,,WF,FI,34.665569,-94.269176,,,{24CAFE9E-9172-4085-84CD-3D9665F90293},,0,,,,,,002169,wildcade,,,,Polk,ARAOC,05113,USFS,AROUF,,USFS,Federal,,,,,,,SA17B,USFS,AROUF,US-AR,,,,,,2025-AROUF-002169,No Decision,,,,10/12/2025 6:31:07 PM,10/12/2025 7:05:13 PM,1,0,,,{ED048217-48CE-4876-88A7-746985C23B51},966afa70-656f-4c15-b11f-1299ed6a3398,Type 5 Incident,-94.269176,34.665569
506706,38469304,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/12/2025 7:09:29 PM,,,,,,,,,OSCC,,,,,,LAC-357918,,WF,FI,33.93918,-118.17065,,,{0A72EECB-5DA2-4853-8953-D2A011854806},,0,,,,,,357918,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-357918,No Decision,,,,10/12/2025 7:12:56 PM,10/12/2025 7:12:56 PM,1,0,,,{C521F1B9-6E37-49E1-8A54-8BDD7A0B1782},1d7ce8ac-6188-438e-8a8b-32c41e7d7eb6,,-118.17065,33.93918
506726,38469324,,DEFAULT,,,wildcade,0.1,0.1,ORLFC,,,,,,,,,,Human,,,,,10/12/2025 7:11:43 PM,,,,,,,PN,1532,NWCC,,,,,,Diamond,,WF,FI,43.057522,-121.795807,,,{DC1500CE-C5EC-41C8-8F88-5771303B0842},,0,1,,,,,250691,wildcade,,,,Klamath,ORLFC,41035,,,,Private,Private,,,,,,,NW07,DOF,OR981S,US-OR,,,,,,2025-OR981S-250691,No Decision,,,,10/12/2025 8:39:04 PM,10/12/2025 8:47:31 PM,1,0,,,{4A53900D-F790-49FF-B85B-ABECA10579F5},1c278b01-8088-424b-90b2-ed2de1b6b26d,Type 5 Incident,-121.80105,43.1353
506708,38469305,,DEFAULT,,,wildcade,5.5,0.1,ARAOC,,,,,,,,,,Human,,,,,10/12/2025 7:12:23 PM,,,,,,,,,SACC,,,,,,Southern 3,,WF,FI,34.675459,-94.288122,,,{D64E3ED2-0F2A-42AB-A748-1B8F0298046E},,0,,,,,,002171,wildcade,,,,Polk,ARAOC,05113,,,,Private,Private,,,,,,,SA17B,USFS,AROUF,US-AR,,,,,,2025-AROUF-002171,No Decision,,,,10/12/2025 7:14:44 PM,10/12/2025 9:23:58 PM,1,0,,,{3B7245B2-1C6B-4274-AC99-644108870B29},527da5e4-b61f-494d-a1fc-a7d918007306,Type 5 Incident,-94.288122,34.675459
506720,38469318,,DEFAULT,,,wildcade,0.1,0.1,CAOVCC,,,,,,,,,,Undetermined,,,SCDP,,10/12/2025 7:49:54 PM,,,,,,,P5,1542,OSCC,,,,,,ABANDONED CF/TUTTLE CREEK CG,,WF,FI,36.565,-118.121,,,{8E7DFC95-B417-4ECD-8E2F-7021D357E669},,0,1,,,,,002411,firecode,,,,Inyo,CAOVCC,06027,BLM,CABID,,BLM,Federal,,,,,,,SC03,BLM,CABID,US-CA,,,,,,2025-CABID-002411,No Decision,,,,10/12/2025 8:04:08 PM,10/12/2025 8:04:46 PM,1,0,,,{BE813BE3-1A1E-4C50-BC43-70B11084166B},f91dbfa2-6985-4468-b45d-34b3c71e372a,,-118.121,36.565
506753,38469351,,DEFAULT,,,wildcade,,,CALPCC,,,,,,,,,,Undetermined,,,,,10/12/2025 9:48:43 PM,,,,,,,,,OSCC,,,,,,Dairy Burn RX,,RX,FI,35.338877,-120.743694,,,{63B413F2-182F-432F-8544-C5C1900AA71E},,0,,,,,,002893,wildcade,,,,San Luis Obispo,CASLCC,06079,,,,Private,Private,,,,,,,SC07,USFS,CALPF,US-CA,,,,,,2025-CALPF-002893,No Decision,,,,10/12/2025 10:23:26 PM,10/12/2025 10:23:26 PM,1,0,,,{C51952AB-ABE4-487C-B9B3-5036901F4D0F},31ac90e0-736e-460e-9e6d-b3cd02c4af3c,,-120.743694,35.338877
506744,38469342,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/12/2025 9:49:06 PM,,,,,,,,,OSCC,,,,,,FOX,,WF,FI,34.42252,-118.54137,,,{2F6388B3-BAEC-4D09-BB1E-5F6E0C6C8CA8},,0,,,,,,358080,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-358080,No Decision,,,,10/12/2025 9:52:57 PM,10/12/2025 9:55:02 PM,1,0,,,{87A879CE-5A28-43A0-8BEE-B99898BE3EBB},f14dbea6-c93a-487e-837a-85cc2e78ddc0,,-118.54137,34.42252
506748,38469345,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/12/2025 9:55:24 PM,,,,,,,,,OSCC,,,,,,LINCOLN,,WF,FI,34.02853,-118.06789,,,{04EBB082-3168-46FB-BE0D-5135EBEF9104},,0,,,,,,358085,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-358085,No Decision,,,,10/12/2025 9:59:17 PM,10/12/2025 10:10:42 PM,1,0,,,{8DA527C6-18E6-4686-8E41-0801570C1B12},2baea0a4-65a9-4320-ab1a-43d627ef6692,,-118.06789,34.02853
506750,38469348,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/12/2025 10:05:54 PM,,,,,,,,,OSCC,,,,,,WAGON,,WF,FI,34.0794,-117.78929,,,{6C693D72-F3A6-46A3-AB6B-D7C497F6BE28},,0,,,,,,358096,lacocad,,,,Los Angeles,CALACC,06037,,,,County,Other,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-358096,No Decision,,,,10/12/2025 10:13:08 PM,10/12/2025 10:19:41 PM,1,0,,,{7FBBFF15-4A35-4137-8EF1-3B0990103DF0},55c7c53e-8f0f-4d4a-a53f-db6249cda00e,,-117.78929,34.0794
506800,38469398,,DEFAULT,,,firesponse,1,1,TXTIC,,,,,,Minimal,,,,Undetermined,,,,,10/13/2025 1:56:00 AM,Type 5 Incident,,,,,,,,SACC,,,,,,Panola 4810,,WF,FI,32.33401446,-94.18410404,,,{94768F29-3C5A-4C80-B262-A7C66810C928},,0,,,,,0,254810,firesponse,0,,,Panola,TXTIC,48365,,,,Private,Private,,,,,,,SA07,SFS,TXTXS,US-TX,,,Timber (Litter and Understory),,,2025-TXTXS-254810,No Decision,,,,10/13/2025 2:58:03 AM,10/13/2025 3:01:51 AM,1,0,,,{40A2BA86-E479-4997-9E69-9C9C2B8C6DB2},6bb2a4d6-76cb-41b0-ae14-80abcad98430,Type 5 Incident,-94.18138889,32.33083333
